Economy,Code,Year,Schizophrenia (%),Bipolar disorder (%),Eating disorders (%),Anxiety disorders (%),Depression (%),Income group,average_learning_Adjusted_of_school,GDP(2022)
Tajikistan,TJK,2006,Low,Middle,Low,Low,Low,Lower middle income,Middle,Low
Tajikistan,TJK,2007,Low,Middle,Low,Low,Low,Lower middle income,Middle,Low
Tajikistan,TJK,2008,Low,Middle,Low,Low,Low,Lower middle income,Middle,Low
Tajikistan,TJK,2009,Middle,Middle,Low,Low,Low,Lower middle income,Middle,Low
Tajikistan,TJK,2010,Middle,Middle,Low,Low,Low,Lower middle income,Middle,Low
Tajikistan,TJK,2011,Middle,Middle,Low,Low,Low,Lower middle income,Middle,Low
Tajikistan,TJK,2012,Middle,Middle,Low,Low,Low,Lower middle income,Middle,Low
Tajikistan,TJK,2013,Middle,Middle,Low,Low,Low,Lower middle income,Middle,Low
Tajikistan,TJK,2014,Middle,Middle,Low,Low,Low,Lower middle income,Middle,Low
Tajikistan,TJK,2015,Middle,Middle,Low,Low,Low,Lower middle income,Middle,Low
Tajikistan,TJK,2016,Middle,Middle,Low,Low,Low,Lower middle income,Middle,Low
Tajikistan,TJK,2017,Middle,Middle,Low,Low,Low,Lower middle income,Middle,Low
Tanzania,TZA,1990,Low,Middle,Low,Middle,Middle,Lower middle income,Low,Middle
Tanzania,TZA,1991,Low,Middle,Low,Middle,Middle,Lower middle income,Low,Middle
Tanzania,TZA,1992,Low,Middle,Low,Middle,Middle,Lower middle income,Low,Middle
Tanzania,TZA,1993,Low,Middle,Low,Middle,Middle,Lower middle income,Low,Middle
Tanzania,TZA,1994,Low,Middle,Low,Middle,Middle,Lower middle income,Low,Middle
Tanzania,TZA,1995,Low,Middle,Low,Middle,Middle,Lower middle income,Low,Middle
Tanzania,TZA,1996,Low,Middle,Low,Middle,Middle,Lower middle income,Low,Middle
Tanzania,TZA,1997,Low,Middle,Low,Middle,Middle,Lower middle income,Low,Middle
Tanzania,TZA,1998,Low,Middle,Low,Middle,Middle,Lower middle income,Low,Middle
Tanzania,TZA,1999,Low,Middle,Low,Middle,Middle,Lower middle income,Low,Middle
Tanzania,TZA,2000,Low,Middle,Low,Middle,Middle,Lower middle income,Low,Middle
Tanzania,TZA,2001,Low,Middle,Low,Middle,Middle,Lower middle income,Low,Middle
Tanzania,TZA,2002,Low,Middle,Low,Middle,Middle,Lower middle income,Low,Middle
Tanzania,TZA,2003,Low,Middle,Low,Middle,Middle,Lower middle income,Low,Middle
Tanzania,TZA,2004,Low,Middle,Low,Middle,Middle,Lower middle income,Low,Middle
Tanzania,TZA,2005,Low,Middle,Low,Middle,Middle,Lower middle income,Low,Middle
Tanzania,TZA,2006,Low,Middle,Low,Middle,Middle,Lower middle income,Low,Middle
Tanzania,TZA,2007,Low,Middle,Low,Middle,Middle,Lower middle income,Low,Middle
Tanzania,TZA,2008,Low,Middle,Low,Middle,Middle,Lower middle income,Low,Middle
Tanzania,TZA,2009,Low,Middle,Low,Middle,Middle,Lower middle income,Low,Middle
Tanzania,TZA,2010,Low,Middle,Low,Middle,Middle,Lower middle income,Low,Middle
Tanzania,TZA,2011,Low,Middle,Low,Middle,Middle,Lower middle income,Low,Middle
Tanzania,TZA,2012,Low,Middle,Low,Middle,Middle,Lower middle income,Low,Middle
Tanzania,TZA,2013,Low,Middle,Middle,Middle,Middle,Lower middle income,Low,Middle
Tanzania,TZA,2014,Low,Middle,Middle,Middle,Middle,Lower middle income,Low,Middle
Tanzania,TZA,2015,Low,Middle,Middle,Middle,Middle,Lower middle income,Low,Middle
Tanzania,TZA,2016,Low,Middle,Middle,Middle,Middle,Lower middle income,Low,Middle
Tanzania,TZA,2017,Low,Middle,Middle,Middle,Middle,Lower middle income,Low,Middle
Thailand,THA,1990,Middle,Low,Middle,Middle,Middle,Upper middle income,Middle,High
Thailand,THA,1991,Middle,Low,Middle,Middle,Middle,Upper middle income,Middle,High
Thailand,THA,1992,Middle,Low,Middle,Middle,Middle,Upper middle income,Middle,High
Thailand,THA,1993,Middle,Low,Middle,Middle,Middle,Upper middle income,Middle,High
Thailand,THA,1994,Middle,Low,Middle,Middle,Middle,Upper middle income,Middle,High
Thailand,THA,1995,Middle,Low,Middle,Middle,Middle,Upper middle income,Middle,High
Thailand,THA,1996,Middle,Low,Middle,Middle,Middle,Upper middle income,Middle,High
Thailand,THA,1997,Middle,Low,Middle,Middle,Middle,Upper middle income,Middle,High
Thailand,THA,1998,Middle,Low,Middle,Middle,Middle,Upper middle income,Middle,High
Thailand,THA,1999,Middle,Low,Middle,Middle,Middle,Upper middle income,Middle,High
Thailand,THA,2000,Middle,Low,Middle,Middle,Middle,Upper middle income,Middle,High
Thailand,THA,2001,Middle,Low,Middle,Middle,Middle,Upper middle income,Middle,High
Thailand,THA,2002,Middle,Low,Middle,Middle,Middle,Upper middle income,Middle,High
Thailand,THA,2003,Middle,Low,Middle,Middle,Middle,Upper middle income,Middle,High
Thailand,THA,2004,Middle,Low,Middle,Middle,Middle,Upper middle income,Middle,High
Thailand,THA,2005,Middle,Low,Middle,Middle,Middle,Upper middle income,Middle,High
Thailand,THA,2006,Middle,Low,Middle,Middle,Middle,Upper middle income,Middle,High
Thailand,THA,2007,Middle,Low,Middle,Middle,Middle,Upper middle income,Middle,High
Thailand,THA,2008,Middle,Low,Middle,Middle,Middle,Upper middle income,Middle,High
Thailand,THA,2009,High,Low,Middle,Middle,Middle,Upper middle income,Middle,High
Thailand,THA,2010,High,Low,Middle,Middle,Middle,Upper middle income,Middle,High
Thailand,THA,2011,High,Low,Middle,Middle,Middle,Upper middle income,Middle,High
Thailand,THA,2012,High,Low,Middle,Middle,Middle,Upper middle income,Middle,High
Thailand,THA,2013,High,Low,Middle,Middle,Middle,Upper middle income,Middle,High
Thailand,THA,2014,High,Low,Middle,Middle,Middle,Upper middle income,Middle,High
Thailand,THA,2015,High,Low,Middle,Middle,Middle,Upper middle income,Middle,High
Thailand,THA,2016,High,Low,Middle,Middle,Middle,Upper middle income,Middle,High
Thailand,THA,2017,High,Low,Middle,Middle,Middle,Upper middle income,Middle,High
Timor,TLS,1990,Middle,Low,Low,Low,Middle,Lower middle income,Low,Low
Timor,TLS,1991,Middle,Low,Low,Low,Middle,Lower middle income,Low,Low
Timor,TLS,1992,Middle,Low,Low,Low,Middle,Lower middle income,Low,Low
Timor,TLS,1993,Middle,Low,Low,Low,Middle,Lower middle income,Low,Low
Timor,TLS,1994,Middle,Low,Low,Low,Middle,Lower middle income,Low,Low
Timor,TLS,1995,Middle,Low,Low,Low,Middle,Lower middle income,Low,Low
Timor,TLS,1996,Middle,Low,Low,Low,Middle,Lower middle income,Low,Low
Timor,TLS,1997,Middle,Low,Low,Low,Middle,Lower middle income,Low,Low
Timor,TLS,1998,Middle,Low,Low,Low,Middle,Lower middle income,Low,Low
Timor,TLS,1999,Middle,Low,Low,Middle,Middle,Lower middle income,Low,Low
Timor,TLS,2000,Middle,Low,Low,Middle,Middle,Lower middle income,Low,Low
Timor,TLS,2001,Middle,Low,Low,Middle,Middle,Lower middle income,Low,Low
Timor,TLS,2002,Middle,Low,Low,Middle,Middle,Lower middle income,Low,Low
Timor,TLS,2003,Middle,Low,Low,Middle,Middle,Lower middle income,Low,Low
Timor,TLS,2004,Middle,Low,Low,Middle,Middle,Lower middle income,Low,Low
Timor,TLS,2005,Middle,Low,Low,Middle,Middle,Lower middle income,Low,Low
Timor,TLS,2006,Middle,Low,Low,Middle,Middle,Lower middle income,Low,Low
Timor,TLS,2007,Middle,Low,Low,Middle,Middle,Lower middle income,Low,Low
Timor,TLS,2008,Middle,Low,Low,Middle,Middle,Lower middle income,Low,Low
Timor,TLS,2009,Middle,Low,Low,Middle,Middle,Lower middle income,Low,Low
Timor,TLS,2010,Middle,Low,Low,Middle,Middle,Lower middle income,Low,Low
Timor,TLS,2011,Middle,Low,Low,Middle,Middle,Lower middle income,Low,Low
Timor,TLS,2012,Middle,Low,Low,Middle,Middle,Lower middle income,Low,Low
Timor,TLS,2013,Middle,Low,Low,Middle,Middle,Lower middle income,Low,Low
Timor,TLS,2014,Middle,Low,Low,Middle,Middle,Lower middle income,Low,Low
Timor,TLS,2015,Middle,Low,Low,Middle,Middle,Lower middle income,Low,Low
Timor,TLS,2016,Middle,Low,Low,Middle,Middle,Lower middle income,Low,Low
Timor,TLS,2017,Middle,Low,Low,Middle,Middle,Lower middle income,Low,Low
Togo,TGO,1990,Low,Middle,Low,Low,Middle,Low income,Low,Low
Togo,TGO,1991,Low,Middle,Low,Low,Middle,Low income,Low,Low
Togo,TGO,1992,Low,Middle,Low,Low,Middle,Low income,Low,Low
Togo,TGO,1993,Low,Middle,Low,Low,Middle,Low income,Low,Low
Togo,TGO,1994,Low,Middle,Low,Low,Middle,Low income,Low,Low
Togo,TGO,1995,Low,Middle,Low,Low,Middle,Low income,Low,Low
Togo,TGO,1996,Low,Middle,Low,Low,Middle,Low income,Low,Low
Togo,TGO,1997,Low,Middle,Low,Low,Middle,Low income,Low,Low
Togo,TGO,1998,Low,Middle,Low,Low,Middle,Low income,Low,Low
Togo,TGO,1999,Low,Middle,Low,Low,Middle,Low income,Low,Low
Togo,TGO,2000,Low,Middle,Low,Low,Middle,Low income,Low,Low
Togo,TGO,2001,Low,Middle,Low,Low,Middle,Low income,Low,Low
Togo,TGO,2002,Low,Middle,Low,Low,Middle,Low income,Low,Low
Togo,TGO,2003,Low,Middle,Low,Low,Middle,Low income,Low,Low
Togo,TGO,2004,Low,Middle,Low,Low,Middle,Low income,Low,Low
Togo,TGO,2005,Low,Middle,Low,Low,Middle,Low income,Low,Low
Togo,TGO,2006,Low,Middle,Low,Low,Middle,Low income,Low,Low
Togo,TGO,2007,Low,Middle,Low,Low,Middle,Low income,Low,Low
Togo,TGO,2008,Low,Middle,Low,Low,Middle,Low income,Low,Low
Togo,TGO,2009,Low,Middle,Low,Low,Middle,Low income,Low,Low
Togo,TGO,2010,Low,Middle,Low,Low,Middle,Low income,Low,Low
Togo,TGO,2011,Low,Middle,Low,Low,Middle,Low income,Low,Low
Togo,TGO,2012,Low,Middle,Low,Low,Middle,Low income,Low,Low
Togo,TGO,2013,Low,Middle,Low,Low,Middle,Low income,Low,Low
Togo,TGO,2014,Low,Middle,Low,Low,Middle,Low income,Low,Low
Togo,TGO,2015,Low,Middle,Low,Low,Middle,Low income,Low,Low
Togo,TGO,2016,Low,Middle,Low,Low,Middle,Low income,Low,Low
Togo,TGO,2017,Low,Middle,Low,Low,Middle,Low income,Low,Low
Tonga,TON,1990,High,Low,Low,Middle,Low,Upper middle income,Middle,Low
Tonga,TON,1991,High,Low,Low,Middle,Low,Upper middle income,Middle,Low
Tonga,TON,1992,High,Low,Low,Middle,Low,Upper middle income,Middle,Low
Tonga,TON,1993,High,Low,Low,Middle,Low,Upper middle income,Middle,Low
Tonga,TON,1994,High,Low,Low,Middle,Low,Upper middle income,Middle,Low
Tonga,TON,1995,High,Low,Low,Middle,Low,Upper middle income,Middle,Low
Tonga,TON,1996,High,Low,Low,Middle,Low,Upper middle income,Middle,Low
Tonga,TON,1997,High,Low,Low,Middle,Low,Upper middle income,Middle,Low
Tonga,TON,1998,High,Low,Low,Middle,Low,Upper middle income,Middle,Low
Tonga,TON,1999,High,Low,Low,Middle,Low,Upper middle income,Middle,Low
Tonga,TON,2000,High,Low,Low,Middle,Low,Upper middle income,Middle,Low
Tonga,TON,2001,High,Low,Low,Middle,Low,Upper middle income,Middle,Low
Tonga,TON,2002,High,Low,Low,Middle,Low,Upper middle income,Middle,Low
Tonga,TON,2003,High,Low,Low,Middle,Low,Upper middle income,Middle,Low
Tonga,TON,2004,High,Low,Low,Middle,Low,Upper middle income,Middle,Low
Tonga,TON,2005,High,Low,Low,Middle,Low,Upper middle income,Middle,Low
Tonga,TON,2006,High,Low,Middle,Middle,Low,Upper middle income,Middle,Low
Tonga,TON,2007,High,Low,Middle,Middle,Low,Upper middle income,Middle,Low
Tonga,TON,2008,High,Low,Middle,Middle,Low,Upper middle income,Middle,Low
Tonga,TON,2009,High,Low,Middle,Middle,Low,Upper middle income,Middle,Low
Tonga,TON,2010,High,Low,Middle,Middle,Low,Upper middle income,Middle,Low
Tonga,TON,2011,High,Low,Middle,Middle,Low,Upper middle income,Middle,Low
Tonga,TON,2012,High,Low,Middle,Middle,Low,Upper middle income,Middle,Low
Tonga,TON,2013,High,Low,Middle,Middle,Low,Upper middle income,Middle,Low
Tonga,TON,2014,High,Low,Middle,Middle,Low,Upper middle income,Middle,Low
Tonga,TON,2015,High,Low,Middle,Middle,Low,Upper middle income,Middle,Low
Tonga,TON,2016,High,Low,Middle,Middle,Low,Upper middle income,Middle,Low
Tonga,TON,2017,High,Low,Middle,Middle,Low,Upper middle income,Middle,Low
Trinidad and Tobago,TTO,1990,Low,High,High,Middle,Middle,High income,Middle,Middle
Trinidad and Tobago,TTO,1991,Low,High,High,Middle,Middle,High income,Middle,Middle
Trinidad and Tobago,TTO,1992,Low,High,High,Middle,Middle,High income,Middle,Middle
Trinidad and Tobago,TTO,1993,Low,High,High,Middle,Middle,High income,Middle,Middle
Trinidad and Tobago,TTO,1994,Low,High,High,Middle,Middle,High income,Middle,Middle
Trinidad and Tobago,TTO,1995,Low,High,High,Middle,Middle,High income,Middle,Middle
Trinidad and Tobago,TTO,1996,Low,High,High,Middle,Middle,High income,Middle,Middle
Trinidad and Tobago,TTO,1997,Low,High,High,Middle,Middle,High income,Middle,Middle
Trinidad and Tobago,TTO,1998,Low,High,High,Middle,Middle,High income,Middle,Middle
Trinidad and Tobago,TTO,1999,Low,High,High,Middle,Middle,High income,Middle,Middle
Trinidad and Tobago,TTO,2000,Low,High,High,Middle,Middle,High income,Middle,Middle
Trinidad and Tobago,TTO,2001,Low,High,High,Middle,Middle,High income,Middle,Middle
Trinidad and Tobago,TTO,2002,Low,High,High,Middle,Middle,High income,Middle,Middle
Trinidad and Tobago,TTO,2003,Low,High,High,Middle,Middle,High income,Middle,Middle
Trinidad and Tobago,TTO,2004,Low,High,High,Middle,Middle,High income,Middle,Middle
Trinidad and Tobago,TTO,2005,Low,High,High,Middle,Middle,High income,Middle,Middle
Trinidad and Tobago,TTO,2006,Low,High,High,Middle,Middle,High income,Middle,Middle
Trinidad and Tobago,TTO,2007,Low,High,High,Middle,Middle,High income,Middle,Middle
Trinidad and Tobago,TTO,2008,Low,High,High,Middle,Middle,High income,Middle,Middle
Trinidad and Tobago,TTO,2009,Low,High,High,Middle,Middle,High income,Middle,Middle
Trinidad and Tobago,TTO,2010,Low,High,High,Middle,Middle,High income,Middle,Middle
Trinidad and Tobago,TTO,2011,Low,High,High,Middle,Middle,High income,Middle,Middle
Trinidad and Tobago,TTO,2012,Low,High,High,Middle,Middle,High income,Middle,Middle
Trinidad and Tobago,TTO,2013,Low,High,High,Middle,Middle,High income,Middle,Middle
Trinidad and Tobago,TTO,2014,Low,High,High,Middle,Middle,High income,Middle,Middle
Trinidad and Tobago,TTO,2015,Low,High,High,Middle,Middle,High income,Middle,Middle
Trinidad and Tobago,TTO,2016,Low,High,High,Middle,Middle,High income,Middle,Middle
Trinidad and Tobago,TTO,2017,Low,High,High,Middle,Middle,High income,Middle,Middle
Tunisia,TUN,1990,Middle,Middle,Middle,High,High,Lower middle income,Middle,Middle
Tunisia,TUN,1991,Middle,Middle,Middle,High,High,Lower middle income,Middle,Middle
Tunisia,TUN,1992,Middle,Middle,Middle,High,High,Lower middle income,Middle,Middle
Tunisia,TUN,1993,Middle,Middle,Middle,High,High,Lower middle income,Middle,Middle
Tunisia,TUN,1994,Middle,Middle,Middle,High,High,Lower middle income,Middle,Middle
Tunisia,TUN,1995,Middle,Middle,Middle,High,High,Lower middle income,Middle,Middle
Tunisia,TUN,1996,Middle,Middle,Middle,High,High,Lower middle income,Middle,Middle
Tunisia,TUN,1997,Middle,Middle,Middle,High,High,Lower middle income,Middle,Middle
Tunisia,TUN,1998,Middle,Middle,Middle,High,High,Lower middle income,Middle,Middle
Tunisia,TUN,1999,Middle,Middle,Middle,High,High,Lower middle income,Middle,Middle
Tunisia,TUN,2000,Middle,Middle,Middle,High,High,Lower middle income,Middle,Middle
Tunisia,TUN,2001,Middle,Middle,Middle,High,High,Lower middle income,Middle,Middle
Tunisia,TUN,2002,Middle,Middle,Middle,High,High,Lower middle income,Middle,Middle
Tunisia,TUN,2003,Middle,High,Middle,High,High,Lower middle income,Middle,Middle
Tunisia,TUN,2004,Middle,High,Middle,High,High,Lower middle income,Middle,Middle
Tunisia,TUN,2005,Middle,High,Middle,High,High,Lower middle income,Middle,Middle
Tunisia,TUN,2006,Middle,High,Middle,High,High,Lower middle income,Middle,Middle
Tunisia,TUN,2007,Middle,High,Middle,High,High,Lower middle income,Middle,Middle
Tunisia,TUN,2008,Middle,High,Middle,High,High,Lower middle income,Middle,Middle
Tunisia,TUN,2009,Middle,High,Middle,High,High,Lower middle income,Middle,Middle
Tunisia,TUN,2010,Middle,High,Middle,High,High,Lower middle income,Middle,Middle
Tunisia,TUN,2011,Middle,High,Middle,High,High,Lower middle income,Middle,Middle
Tunisia,TUN,2012,Middle,High,Middle,High,High,Lower middle income,Middle,Middle
Tunisia,TUN,2013,Middle,High,Middle,High,High,Lower middle income,Middle,Middle
Tunisia,TUN,2014,Middle,High,Middle,High,High,Lower middle income,Middle,Middle
Tunisia,TUN,2015,Middle,High,Middle,High,High,Lower middle income,Middle,Middle
Tunisia,TUN,2016,Middle,High,Middle,High,High,Lower middle income,Middle,Middle
Tunisia,TUN,2017,Middle,High,Middle,High,High,Lower middle income,Middle,Middle
Turkey,TUR,1990,Middle,Middle,Middle,Middle,Middle,Upper middle income,Middle,High
Turkey,TUR,1991,Middle,Middle,Middle,Middle,Middle,Upper middle income,Middle,High
Turkey,TUR,1992,Middle,Middle,Middle,Middle,Middle,Upper middle income,Middle,High
Turkey,TUR,1993,Middle,Middle,Middle,Middle,Middle,Upper middle income,Middle,High
Turkey,TUR,1994,Middle,Middle,Middle,Middle,Middle,Upper middle income,Middle,High
Turkey,TUR,1995,Middle,Middle,Middle,Middle,Middle,Upper middle income,Middle,High
Turkey,TUR,1996,Middle,Middle,Middle,Middle,Middle,Upper middle income,Middle,High
Turkey,TUR,1997,Middle,High,Middle,Middle,Middle,Upper middle income,Middle,High
Turkey,TUR,1998,Middle,High,Middle,Middle,Middle,Upper middle income,Middle,High
Turkey,TUR,1999,Middle,High,Middle,Middle,Middle,Upper middle income,Middle,High
Turkey,TUR,2000,Middle,High,Middle,Middle,Middle,Upper middle income,Middle,High
Turkey,TUR,2001,Middle,High,Middle,Middle,Middle,Upper middle income,Middle,High
Turkey,TUR,2002,Middle,High,Middle,Middle,Middle,Upper middle income,Middle,High
Turkey,TUR,2003,Middle,High,Middle,Middle,Middle,Upper middle income,Middle,High
Turkey,TUR,2004,Middle,High,Middle,Middle,High,Upper middle income,Middle,High
Turkey,TUR,2005,Middle,High,Middle,Middle,High,Upper middle income,Middle,High
Turkey,TUR,2006,Middle,High,Middle,Middle,Middle,Upper middle income,Middle,High
Turkey,TUR,2007,Middle,High,Middle,Middle,Middle,Upper middle income,Middle,High
Turkey,TUR,2008,Middle,High,Middle,Middle,Middle,Upper middle income,Middle,High
Turkey,TUR,2009,Middle,High,Middle,Middle,Middle,Upper middle income,Middle,High
Turkey,TUR,2010,Middle,High,Middle,Middle,Middle,Upper middle income,Middle,High
Turkey,TUR,2011,Middle,High,High,Middle,Middle,Upper middle income,Middle,High
Turkey,TUR,2012,Middle,High,High,Middle,Middle,Upper middle income,Middle,High
Turkey,TUR,2013,Middle,High,High,Middle,Middle,Upper middle income,Middle,High
Turkey,TUR,2014,Middle,High,High,Middle,Middle,Upper middle income,Middle,High
Turkey,TUR,2015,Middle,High,High,Middle,Middle,Upper middle income,Middle,High
Turkey,TUR,2016,Middle,High,High,Middle,Middle,Upper middle income,Middle,High
Turkey,TUR,2017,Middle,High,High,Middle,Middle,Upper middle income,Middle,High
Turkmenistan,TKM,1990,Middle,Middle,Middle,Low,Low,Upper middle income,Middle,Middle
Turkmenistan,TKM,1991,Middle,Middle,Middle,Low,Low,Upper middle income,Middle,Middle
Turkmenistan,TKM,1992,Middle,Middle,Middle,Low,Low,Upper middle income,Middle,Middle
Turkmenistan,TKM,1993,Middle,Middle,Middle,Low,Low,Upper middle income,Middle,Middle
Turkmenistan,TKM,1994,Middle,Middle,Middle,Low,Low,Upper middle income,Middle,Middle
Turkmenistan,TKM,1995,Middle,Middle,Middle,Low,Low,Upper middle income,Middle,Middle
Turkmenistan,TKM,1996,Middle,Middle,Middle,Low,Low,Upper middle income,Middle,Middle
Turkmenistan,TKM,1997,Middle,Middle,Middle,Low,Low,Upper middle income,Middle,Middle
Turkmenistan,TKM,1998,Middle,Middle,Middle,Low,Low,Upper middle income,Middle,Middle
Turkmenistan,TKM,1999,Middle,Middle,Middle,Low,Low,Upper middle income,Middle,Middle
Turkmenistan,TKM,2000,Middle,Middle,Middle,Low,Low,Upper middle income,Middle,Middle
Turkmenistan,TKM,2001,Middle,Middle,Middle,Low,Low,Upper middle income,Middle,Middle
Turkmenistan,TKM,2002,Middle,Middle,Middle,Low,Low,Upper middle income,Middle,Middle
Turkmenistan,TKM,2003,Middle,Middle,Middle,Low,Low,Upper middle income,Middle,Middle
Turkmenistan,TKM,2004,Middle,Middle,Middle,Low,Low,Upper middle income,Middle,Middle
